make,model,engine_size,trim,num_doors,mileage,reg_year,transmission_type,fuel_type,price,is_electric
Ford,Fiesta,1.5, TDi  Titanium ,3,51871,2018,Manual,Diesel,9295,0
Nissan,Qashqai,1.3, DiG-T MH  N-onnecta  Xtronic,5,13902,2022,Semiauto,Hybrid,23490,0
Audi,Q3,2.0, TDI S Line Navigation ,5,63292,2016,Manual,Diesel,15699,0
Kia,Sportage,1.6, RDi 8V ISG GT-Line  DT Auto,5,20000,2021,Auto,Hybrid,23195,0
Kia,Sportage,1.6,T GDi ISG 3 ,5,6815,2022,Manual,Petrol,28295,0
Kia,Sportage,1.6,T GDi ISG 3 ,5,5000,2022,Manual,Petrol,29495,0
Kia,Sportage,1.6,T GDi ISG GT-Line ,5,6901,2022,Manual,Petrol,27573,0
Nissan,Qashqai,1.2, DiG-T N-onnecta  Xtronic,5,41000,2018,Auto,Petrol,14490,0
Kia,Sportage,2.0, RDi GT-Line  [AD],5,21966,2017,Manual,Diesel,16330,0
Kia,Sportage,1.6, GDi ISG Platinum Edition ,5,20000,2019,Manual,Petrol,16795,0
Kia,Sportage,1.6,T GDi ISG 3 ,5,10816,2022,Manual,Petrol,28795,0
Kia,Sportage,1.6, GDi ISG dr,0,25500,2020,Manual,Petrol,17450,0
Kia,Sportage,1.6,T GDi ISG 3 ,5,5841,2022,Manual,Petrol,29495,0
Volkswagen,Golf,2.0, TSI  R Motion  DSG,5,5693,2023,Semiauto,Petrol,39965,0
Toyota,Yaris,1.33,3 VVT-i Design ,5,47506,2017,Manual,Petrol,9999,0
Ford,Puma,1.0, EcoBoost Hybrid mHEV Titanium  DT,5,5025,2021,Semiauto,Mild Hybrid,21495,0
Nissan,Qashqai,1.3, DiG-T Acenta Premium ,5,37624,2020,Manual,Petrol,13390,0
Kia,Sportage,1.6, GDi ISG dr,0,38120,2019,Manual,Petrol,15165,0
Kia,Sportage,1.6, RDi 8V ISG GT-Line ,5,15900,2021,Manual,Hybrid,21295,0
Nissan,Qashqai,1.3, DiG-T Acenta Premium ,5,40913,2020,Manual,Petrol,13150,0
Ford,Fiesta,1.5, TDi  Titanium ,3,51871,2018,Manual,Diesel,9295,0
Nissan,Qashqai,1.3, DiG-T MH  N-onnecta  Xtronic,5,13902,2022,Semiauto,Hybrid,23490,0
Audi,Q3,2.0, TDI S Line Navigation ,5,63292,2016,Manual,Diesel,15699,0
Kia,Sportage,1.6, RDi 8V ISG GT-Line  DT Auto,5,20000,2021,Auto,Hybrid,23195,0
Kia,Sportage,1.6,T GDi ISG 3 ,5,6815,2022,Manual,Petrol,28295,0
Kia,Sportage,1.6,T GDi ISG 3 ,5,5000,2022,Manual,Petrol,29495,0
Kia,Sportage,1.6,T GDi ISG GT-Line ,5,6901,2022,Manual,Petrol,27573,0
Nissan,Qashqai,1.2, DiG-T N-onnecta  Xtronic,5,41000,2018,Auto,Petrol,14490,0
Kia,Sportage,2.0, RDi GT-Line  [AD],5,21966,2017,Manual,Diesel,16330,0
Kia,Sportage,1.6, GDi ISG Platinum Edition ,5,20000,2019,Manual,Petrol,16795,0
Kia,Sportage,1.6,T GDi ISG 3 ,5,10816,2022,Manual,Petrol,28795,0
Kia,Sportage,1.6, GDi ISG dr,0,25500,2020,Manual,Petrol,17450,0
Kia,Sportage,1.6,T GDi ISG 3 ,5,5841,2022,Manual,Petrol,29495,0
Volkswagen,Golf,2.0, TSI  R Motion  DSG,5,5693,2023,Semiauto,Petrol,39965,0
Toyota,Yaris,1.33,3 VVT-i Design ,5,47506,2017,Manual,Petrol,9999,0
Ford,Puma,1.0, EcoBoost Hybrid mHEV Titanium  DT,5,5025,2021,Semiauto,Mild Hybrid,21495,0
Nissan,Qashqai,1.3, DiG-T Acenta Premium ,5,37624,2020,Manual,Petrol,13390,0
Kia,Sportage,1.6, GDi ISG dr,0,38120,2019,Manual,Petrol,15165,0
Kia,Sportage,1.6, RDi 8V ISG GT-Line ,5,15900,2021,Manual,Hybrid,21295,0
Nissan,Qashqai,1.3, DiG-T Acenta Premium ,5,40913,2020,Manual,Petrol,13150,0
Ford,Fiesta,1.5, TDi  Titanium ,3,51871,2018,Manual,Diesel,9295,0
Nissan,Qashqai,1.3, DiG-T MH  N-onnecta  Xtronic,5,13902,2022,Semiauto,Hybrid,23490,0
Audi,Q3,2.0, TDI S Line Navigation ,5,63292,2016,Manual,Diesel,15699,0
Kia,Sportage,1.6, RDi 8V ISG GT-Line  DT Auto,5,20000,2021,Auto,Hybrid,23195,0
Kia,Sportage,1.6,T GDi ISG 3 ,5,6815,2022,Manual,Petrol,28295,0
Kia,Sportage,1.6,T GDi ISG 3 ,5,5000,2022,Manual,Petrol,29495,0
Kia,Sportage,1.6,T GDi ISG GT-Line ,5,6901,2022,Manual,Petrol,27573,0
Nissan,Qashqai,1.2, DiG-T N-onnecta  Xtronic,5,41000,2018,Auto,Petrol,14490,0
Kia,Sportage,2.0, RDi GT-Line  [AD],5,21966,2017,Manual,Diesel,16330,0
Kia,Sportage,1.6, GDi ISG Platinum Edition ,5,20000,2019,Manual,Petrol,16795,0
Kia,Sportage,1.6,T GDi ISG 3 ,5,10816,2022,Manual,Petrol,28795,0
Kia,Sportage,1.6, GDi ISG dr,0,25500,2020,Manual,Petrol,17450,0
Kia,Sportage,1.6,T GDi ISG 3 ,5,5841,2022,Manual,Petrol,29495,0
Volkswagen,Golf,2.0, TSI  R Motion  DSG,5,5693,2023,Semiauto,Petrol,39965,0
Toyota,Yaris,1.33,3 VVT-i Design ,5,47506,2017,Manual,Petrol,9999,0
Ford,Puma,1.0, EcoBoost Hybrid mHEV Titanium  DT,5,5025,2021,Semiauto,Mild Hybrid,21495,0
Nissan,Qashqai,1.3, DiG-T Acenta Premium ,5,37624,2020,Manual,Petrol,13390,0
Kia,Sportage,1.6, GDi ISG dr,0,38120,2019,Manual,Petrol,15165,0
Kia,Sportage,1.6, RDi 8V ISG GT-Line ,5,15900,2021,Manual,Hybrid,21295,0
Nissan,Qashqai,1.3, DiG-T Acenta Premium ,5,40913,2020,Manual,Petrol,13150,0
Ford,Fiesta,1.5, TDi  Titanium ,3,51871,2018,Manual,Diesel,9295,0
Nissan,Qashqai,1.3, DiG-T MH  N-onnecta  Xtronic,5,13902,2022,Semiauto,Hybrid,23490,0
Audi,Q3,2.0, TDI S Line Navigation ,5,63292,2016,Manual,Diesel,15699,0
Kia,Sportage,1.6, RDi 8V ISG GT-Line  DT Auto,5,20000,2021,Auto,Hybrid,23195,0
Kia,Sportage,1.6,T GDi ISG 3 ,5,6815,2022,Manual,Petrol,28295,0
Kia,Sportage,1.6,T GDi ISG 3 ,5,5000,2022,Manual,Petrol,29495,0
Kia,Sportage,1.6,T GDi ISG GT-Line ,5,6901,2022,Manual,Petrol,27573,0
Nissan,Qashqai,1.2, DiG-T N-onnecta  Xtronic,5,41000,2018,Auto,Petrol,14490,0
Kia,Sportage,2.0, RDi GT-Line  [AD],5,21966,2017,Manual,Diesel,16330,0
Kia,Sportage,1.6, GDi ISG Platinum Edition ,5,20000,2019,Manual,Petrol,16795,0
Kia,Sportage,1.6,T GDi ISG 3 ,5,10816,2022,Manual,Petrol,28795,0
Kia,Sportage,1.6, GDi ISG dr,0,25500,2020,Manual,Petrol,17450,0
Kia,Sportage,1.6,T GDi ISG 3 ,5,5841,2022,Manual,Petrol,29495,0
Volkswagen,Golf,2.0, TSI  R Motion  DSG,5,5693,2023,Semiauto,Petrol,39965,0
Toyota,Yaris,1.33,3 VVT-i Design ,5,47506,2017,Manual,Petrol,9999,0
Ford,Puma,1.0, EcoBoost Hybrid mHEV Titanium  DT,5,5025,2021,Semiauto,Mild Hybrid,21495,0
Nissan,Qashqai,1.3, DiG-T Acenta Premium ,5,37624,2020,Manual,Petrol,13390,0
Kia,Sportage,1.6, GDi ISG dr,0,38120,2019,Manual,Petrol,15165,0
Kia,Sportage,1.6, RDi 8V ISG GT-Line ,5,15900,2021,Manual,Hybrid,21295,0
Nissan,Qashqai,1.3, DiG-T Acenta Premium ,5,40913,2020,Manual,Petrol,13150,0
Ford,Fiesta,1.5, TDi  Titanium ,3,51871,2018,Manual,Diesel,9295,0
Nissan,Qashqai,1.3, DiG-T MH  N-onnecta  Xtronic,5,13902,2022,Semiauto,Hybrid,23490,0
Audi,Q3,2.0, TDI S Line Navigation ,5,63292,2016,Manual,Diesel,15699,0
Kia,Sportage,1.6, RDi 8V ISG GT-Line  DT Auto,5,20000,2021,Auto,Hybrid,23195,0
Kia,Sportage,1.6,T GDi ISG 3 ,5,6815,2022,Manual,Petrol,28295,0
Kia,Sportage,1.6,T GDi ISG 3 ,5,5000,2022,Manual,Petrol,29495,0
Kia,Sportage,1.6,T GDi ISG GT-Line ,5,6901,2022,Manual,Petrol,27573,0
Nissan,Qashqai,1.2, DiG-T N-onnecta  Xtronic,5,41000,2018,Auto,Petrol,14490,0
Kia,Sportage,2.0, RDi GT-Line  [AD],5,21966,2017,Manual,Diesel,16330,0
Kia,Sportage,1.6, GDi ISG Platinum Edition ,5,20000,2019,Manual,Petrol,16795,0
Kia,Sportage,1.6,T GDi ISG 3 ,5,10816,2022,Manual,Petrol,28795,0
Kia,Sportage,1.6, GDi ISG dr,0,25500,2020,Manual,Petrol,17450,0
Kia,Sportage,1.6,T GDi ISG 3 ,5,5841,2022,Manual,Petrol,29495,0
Volkswagen,Golf,2.0, TSI  R Motion  DSG,5,5693,2023,Semiauto,Petrol,39965,0
Toyota,Yaris,1.33,3 VVT-i Design ,5,47506,2017,Manual,Petrol,9999,0
Ford,Puma,1.0, EcoBoost Hybrid mHEV Titanium  DT,5,5025,2021,Semiauto,Mild Hybrid,21495,0
Nissan,Qashqai,1.3, DiG-T Acenta Premium ,5,37624,2020,Manual,Petrol,13390,0
Kia,Sportage,1.6, GDi ISG dr,0,38120,2019,Manual,Petrol,15165,0
Kia,Sportage,1.6, RDi 8V ISG GT-Line ,5,15900,2021,Manual,Hybrid,21295,0
Nissan,Qashqai,1.3, DiG-T Acenta Premium ,5,40913,2020,Manual,Petrol,13150,0
Ford,Fiesta,1.5, TDi  Titanium ,3,51871,2018,Manual,Diesel,9295,0
Nissan,Qashqai,1.3, DiG-T MH  N-onnecta  Xtronic,5,13902,2022,Semiauto,Hybrid,23490,0
Audi,Q3,2.0, TDI S Line Navigation ,5,63292,2016,Manual,Diesel,15699,0
Kia,Sportage,1.6, RDi 8V ISG GT-Line  DT Auto,5,20000,2021,Auto,Hybrid,23195,0
Kia,Sportage,1.6,T GDi ISG 3 ,5,6815,2022,Manual,Petrol,28295,0
Kia,Sportage,1.6,T GDi ISG 3 ,5,5000,2022,Manual,Petrol,29495,0
Kia,Sportage,1.6,T GDi ISG GT-Line ,5,6901,2022,Manual,Petrol,27573,0
Nissan,Qashqai,1.2, DiG-T N-onnecta  Xtronic,5,41000,2018,Auto,Petrol,14490,0
Kia,Sportage,2.0, RDi GT-Line  [AD],5,21966,2017,Manual,Diesel,16330,0
Kia,Sportage,1.6, GDi ISG Platinum Edition ,5,20000,2019,Manual,Petrol,16795,0
Kia,Sportage,1.6,T GDi ISG 3 ,5,10816,2022,Manual,Petrol,28795,0
Kia,Sportage,1.6, GDi ISG dr,0,25500,2020,Manual,Petrol,17450,0
Kia,Sportage,1.6,T GDi ISG 3 ,5,5841,2022,Manual,Petrol,29495,0
Volkswagen,Golf,2.0, TSI  R Motion  DSG,5,5693,2023,Semiauto,Petrol,39965,0
Toyota,Yaris,1.33,3 VVT-i Design ,5,47506,2017,Manual,Petrol,9999,0
Ford,Puma,1.0, EcoBoost Hybrid mHEV Titanium  DT,5,5025,2021,Semiauto,Mild Hybrid,21495,0
Nissan,Qashqai,1.3, DiG-T Acenta Premium ,5,37624,2020,Manual,Petrol,13390,0
Kia,Sportage,1.6, GDi ISG dr,0,38120,2019,Manual,Petrol,15165,0
Kia,Sportage,1.6, RDi 8V ISG GT-Line ,5,15900,2021,Manual,Hybrid,21295,0
Nissan,Qashqai,1.3, DiG-T Acenta Premium ,5,40913,2020,Manual,Petrol,13150,0
Ford,Fiesta,1.5, TDi  Titanium ,3,51871,2018,Manual,Diesel,9295,0
Nissan,Qashqai,1.3, DiG-T MH  N-onnecta  Xtronic,5,13902,2022,Semiauto,Hybrid,23490,0
Audi,Q3,2.0, TDI S Line Navigation ,5,63292,2016,Manual,Diesel,15699,0
Kia,Sportage,1.6, RDi 8V ISG GT-Line  DT Auto,5,20000,2021,Auto,Hybrid,23195,0
Kia,Sportage,1.6,T GDi ISG 3 ,5,6815,2022,Manual,Petrol,28295,0
Kia,Sportage,1.6,T GDi ISG 3 ,5,5000,2022,Manual,Petrol,29495,0
Kia,Sportage,1.6,T GDi ISG GT-Line ,5,6901,2022,Manual,Petrol,27573,0
Nissan,Qashqai,1.2, DiG-T N-onnecta  Xtronic,5,41000,2018,Auto,Petrol,14490,0
Kia,Sportage,2.0, RDi GT-Line  [AD],5,21966,2017,Manual,Diesel,16330,0
Kia,Sportage,1.6, GDi ISG Platinum Edition ,5,20000,2019,Manual,Petrol,16795,0
Kia,Sportage,1.6,T GDi ISG 3 ,5,10816,2022,Manual,Petrol,28795,0
Kia,Sportage,1.6, GDi ISG dr,0,25500,2020,Manual,Petrol,17450,0
Kia,Sportage,1.6,T GDi ISG 3 ,5,5841,2022,Manual,Petrol,29495,0
Volkswagen,Golf,2.0, TSI  R Motion  DSG,5,5693,2023,Semiauto,Petrol,39965,0
Toyota,Yaris,1.33,3 VVT-i Design ,5,47506,2017,Manual,Petrol,9999,0
Ford,Puma,1.0, EcoBoost Hybrid mHEV Titanium  DT,5,5025,2021,Semiauto,Mild Hybrid,21495,0
Nissan,Qashqai,1.3, DiG-T Acenta Premium ,5,37624,2020,Manual,Petrol,13390,0
Kia,Sportage,1.6, GDi ISG dr,0,38120,2019,Manual,Petrol,15165,0
Kia,Sportage,1.6, RDi 8V ISG GT-Line ,5,15900,2021,Manual,Hybrid,21295,0
Nissan,Qashqai,1.3, DiG-T Acenta Premium ,5,40913,2020,Manual,Petrol,13150,0
Ford,Fiesta,1.5, TDi  Titanium ,3,51871,2018,Manual,Diesel,9295,0
Nissan,Qashqai,1.3, DiG-T MH  N-onnecta  Xtronic,5,13902,2022,Semiauto,Hybrid,23490,0
Audi,Q3,2.0, TDI S Line Navigation ,5,63292,2016,Manual,Diesel,15699,0
Kia,Sportage,1.6, RDi 8V ISG GT-Line  DT Auto,5,20000,2021,Auto,Hybrid,23195,0
Kia,Sportage,1.6,T GDi ISG 3 ,5,6815,2022,Manual,Petrol,28295,0
Kia,Sportage,1.6,T GDi ISG 3 ,5,5000,2022,Manual,Petrol,29495,0
Kia,Sportage,1.6,T GDi ISG GT-Line ,5,6901,2022,Manual,Petrol,27573,0
Nissan,Qashqai,1.2, DiG-T N-onnecta  Xtronic,5,41000,2018,Auto,Petrol,14490,0
Kia,Sportage,2.0, RDi GT-Line  [AD],5,21966,2017,Manual,Diesel,16330,0
Kia,Sportage,1.6, GDi ISG Platinum Edition ,5,20000,2019,Manual,Petrol,16795,0
Kia,Sportage,1.6,T GDi ISG 3 ,5,10816,2022,Manual,Petrol,28795,0
Kia,Sportage,1.6, GDi ISG dr,0,25500,2020,Manual,Petrol,17450,0
Kia,Sportage,1.6,T GDi ISG 3 ,5,5841,2022,Manual,Petrol,29495,0
Volkswagen,Golf,2.0, TSI  R Motion  DSG,5,5693,2023,Semiauto,Petrol,39965,0
Toyota,Yaris,1.33,3 VVT-i Design ,5,47506,2017,Manual,Petrol,9999,0
Ford,Puma,1.0, EcoBoost Hybrid mHEV Titanium  DT,5,5025,2021,Semiauto,Mild Hybrid,21495,0
Nissan,Qashqai,1.3, DiG-T Acenta Premium ,5,37624,2020,Manual,Petrol,13390,0
Kia,Sportage,1.6, GDi ISG dr,0,38120,2019,Manual,Petrol,15165,0
Kia,Sportage,1.6, RDi 8V ISG GT-Line ,5,15900,2021,Manual,Hybrid,21295,0
Nissan,Qashqai,1.3, DiG-T Acenta Premium ,5,40913,2020,Manual,Petrol,13150,0
Ford,Fiesta,1.5, TDi  Titanium ,3,51871,2018,Manual,Diesel,9295,0
Nissan,Qashqai,1.3, DiG-T MH  N-onnecta  Xtronic,5,13902,2022,Semiauto,Hybrid,23490,0
Audi,Q3,2.0, TDI S Line Navigation ,5,63292,2016,Manual,Diesel,15699,0
Kia,Sportage,1.6, RDi 8V ISG GT-Line  DT Auto,5,20000,2021,Auto,Hybrid,23195,0
Kia,Sportage,1.6,T GDi ISG 3 ,5,6815,2022,Manual,Petrol,28295,0
Kia,Sportage,1.6,T GDi ISG 3 ,5,5000,2022,Manual,Petrol,29495,0
Kia,Sportage,1.6,T GDi ISG GT-Line ,5,6901,2022,Manual,Petrol,27573,0
Nissan,Qashqai,1.2, DiG-T N-onnecta  Xtronic,5,41000,2018,Auto,Petrol,14490,0
Kia,Sportage,2.0, RDi GT-Line  [AD],5,21966,2017,Manual,Diesel,16330,0
Kia,Sportage,1.6, GDi ISG Platinum Edition ,5,20000,2019,Manual,Petrol,16795,0
Kia,Sportage,1.6,T GDi ISG 3 ,5,10816,2022,Manual,Petrol,28795,0
Kia,Sportage,1.6, GDi ISG dr,0,25500,2020,Manual,Petrol,17450,0
Kia,Sportage,1.6,T GDi ISG 3 ,5,5841,2022,Manual,Petrol,29495,0
Volkswagen,Golf,2.0, TSI  R Motion  DSG,5,5693,2023,Semiauto,Petrol,39965,0
Toyota,Yaris,1.33,3 VVT-i Design ,5,47506,2017,Manual,Petrol,9999,0
Ford,Puma,1.0, EcoBoost Hybrid mHEV Titanium  DT,5,5025,2021,Semiauto,Mild Hybrid,21495,0
Nissan,Qashqai,1.3, DiG-T Acenta Premium ,5,37624,2020,Manual,Petrol,13390,0
Kia,Sportage,1.6, GDi ISG dr,0,38120,2019,Manual,Petrol,15165,0
Kia,Sportage,1.6, RDi 8V ISG GT-Line ,5,15900,2021,Manual,Hybrid,21295,0
Nissan,Qashqai,1.3, DiG-T Acenta Premium ,5,40913,2020,Manual,Petrol,13150,0
Ford,Fiesta,1.5, TDi  Titanium ,3,51871,2018,Manual,Diesel,9295,0
Nissan,Qashqai,1.3, DiG-T MH  N-onnecta  Xtronic,5,13902,2022,Semiauto,Hybrid,23490,0
Audi,Q3,2.0, TDI S Line Navigation ,5,63292,2016,Manual,Diesel,15699,0
Kia,Sportage,1.6, RDi 8V ISG GT-Line  DT Auto,5,20000,2021,Auto,Hybrid,23195,0
Kia,Sportage,1.6,T GDi ISG 3 ,5,6815,2022,Manual,Petrol,28295,0
Kia,Sportage,1.6,T GDi ISG 3 ,5,5000,2022,Manual,Petrol,29495,0
Kia,Sportage,1.6,T GDi ISG GT-Line ,5,6901,2022,Manual,Petrol,27573,0
Nissan,Qashqai,1.2, DiG-T N-onnecta  Xtronic,5,41000,2018,Auto,Petrol,14490,0
Kia,Sportage,2.0, RDi GT-Line  [AD],5,21966,2017,Manual,Diesel,16330,0
Kia,Sportage,1.6, GDi ISG Platinum Edition ,5,20000,2019,Manual,Petrol,16795,0
Kia,Sportage,1.6,T GDi ISG 3 ,5,10816,2022,Manual,Petrol,28795,0
Kia,Sportage,1.6, GDi ISG dr,0,25500,2020,Manual,Petrol,17450,0
Kia,Sportage,1.6,T GDi ISG 3 ,5,5841,2022,Manual,Petrol,29495,0
Volkswagen,Golf,2.0, TSI  R Motion  DSG,5,5693,2023,Semiauto,Petrol,39965,0
Toyota,Yaris,1.33,3 VVT-i Design ,5,47506,2017,Manual,Petrol,9999,0
Ford,Puma,1.0, EcoBoost Hybrid mHEV Titanium  DT,5,5025,2021,Semiauto,Mild Hybrid,21495,0
Nissan,Qashqai,1.3, DiG-T Acenta Premium ,5,37624,2020,Manual,Petrol,13390,0
Kia,Sportage,1.6, GDi ISG dr,0,38120,2019,Manual,Petrol,15165,0
Kia,Sportage,1.6, RDi 8V ISG GT-Line ,5,15900,2021,Manual,Hybrid,21295,0
Nissan,Qashqai,1.3, DiG-T Acenta Premium ,5,40913,2020,Manual,Petrol,13150,0
Ford,Fiesta,1.5, TDi  Titanium ,3,51871,2018,Manual,Diesel,9295,0
Nissan,Qashqai,1.3, DiG-T MH  N-onnecta  Xtronic,5,13902,2022,Semiauto,Hybrid,23490,0
Audi,Q3,2.0, TDI S Line Navigation ,5,63292,2016,Manual,Diesel,15699,0
Kia,Sportage,1.6, RDi 8V ISG GT-Line  DT Auto,5,20000,2021,Auto,Hybrid,23195,0
Kia,Sportage,1.6,T GDi ISG 3 ,5,6815,2022,Manual,Petrol,28295,0
Kia,Sportage,1.6,T GDi ISG 3 ,5,5000,2022,Manual,Petrol,29495,0
Kia,Sportage,1.6,T GDi ISG GT-Line ,5,6901,2022,Manual,Petrol,27573,0
Nissan,Qashqai,1.2, DiG-T N-onnecta  Xtronic,5,41000,2018,Auto,Petrol,14490,0
Kia,Sportage,2.0, RDi GT-Line  [AD],5,21966,2017,Manual,Diesel,16330,0
Kia,Sportage,1.6, GDi ISG Platinum Edition ,5,20000,2019,Manual,Petrol,16795,0
Kia,Sportage,1.6,T GDi ISG 3 ,5,10816,2022,Manual,Petrol,28795,0
Kia,Sportage,1.6, GDi ISG dr,0,25500,2020,Manual,Petrol,17450,0
Kia,Sportage,1.6,T GDi ISG 3 ,5,5841,2022,Manual,Petrol,29495,0
Volkswagen,Golf,2.0, TSI  R Motion  DSG,5,5693,2023,Semiauto,Petrol,39965,0
Toyota,Yaris,1.33,3 VVT-i Design ,5,47506,2017,Manual,Petrol,9999,0
Ford,Puma,1.0, EcoBoost Hybrid mHEV Titanium  DT,5,5025,2021,Semiauto,Mild Hybrid,21495,0
Nissan,Qashqai,1.3, DiG-T Acenta Premium ,5,37624,2020,Manual,Petrol,13390,0
Kia,Sportage,1.6, GDi ISG dr,0,38120,2019,Manual,Petrol,15165,0
Kia,Sportage,1.6, RDi 8V ISG GT-Line ,5,15900,2021,Manual,Hybrid,21295,0
Nissan,Qashqai,1.3, DiG-T Acenta Premium ,5,40913,2020,Manual,Petrol,13150,0
Ford,Fiesta,1.5, TDi  Titanium ,3,51871,2018,Manual,Diesel,9295,0
Nissan,Qashqai,1.3, DiG-T MH  N-onnecta  Xtronic,5,13902,2022,Semiauto,Hybrid,23490,0
Audi,Q3,2.0, TDI S Line Navigation ,5,63292,2016,Manual,Diesel,15699,0
Kia,Sportage,1.6, RDi 8V ISG GT-Line  DT Auto,5,20000,2021,Auto,Hybrid,23195,0
Kia,Sportage,1.6,T GDi ISG 3 ,5,6815,2022,Manual,Petrol,28295,0
Kia,Sportage,1.6,T GDi ISG 3 ,5,5000,2022,Manual,Petrol,29495,0
Kia,Sportage,1.6,T GDi ISG GT-Line ,5,6901,2022,Manual,Petrol,27573,0
Nissan,Qashqai,1.2, DiG-T N-onnecta  Xtronic,5,41000,2018,Auto,Petrol,14490,0
Kia,Sportage,2.0, RDi GT-Line  [AD],5,21966,2017,Manual,Diesel,16330,0
Kia,Sportage,1.6, GDi ISG Platinum Edition ,5,20000,2019,Manual,Petrol,16795,0
Kia,Sportage,1.6,T GDi ISG 3 ,5,10816,2022,Manual,Petrol,28795,0
Kia,Sportage,1.6, GDi ISG dr,0,25500,2020,Manual,Petrol,17450,0
Kia,Sportage,1.6,T GDi ISG 3 ,5,5841,2022,Manual,Petrol,29495,0
Volkswagen,Golf,2.0, TSI  R Motion  DSG,5,5693,2023,Semiauto,Petrol,39965,0
Toyota,Yaris,1.33,3 VVT-i Design ,5,47506,2017,Manual,Petrol,9999,0
Ford,Puma,1.0, EcoBoost Hybrid mHEV Titanium  DT,5,5025,2021,Semiauto,Mild Hybrid,21495,0
Nissan,Qashqai,1.3, DiG-T Acenta Premium ,5,37624,2020,Manual,Petrol,13390,0
Kia,Sportage,1.6, GDi ISG dr,0,38120,2019,Manual,Petrol,15165,0
Kia,Sportage,1.6, RDi 8V ISG GT-Line ,5,15900,2021,Manual,Hybrid,21295,0
Nissan,Qashqai,1.3, DiG-T Acenta Premium ,5,40913,2020,Manual,Petrol,13150,0
Ford,Fiesta,1.5, TDi  Titanium ,3,51871,2018,Manual,Diesel,9295,0
Nissan,Qashqai,1.3, DiG-T MH  N-onnecta  Xtronic,5,13902,2022,Semiauto,Hybrid,23490,0
Audi,Q3,2.0, TDI S Line Navigation ,5,63292,2016,Manual,Diesel,15699,0
Kia,Sportage,1.6, RDi 8V ISG GT-Line  DT Auto,5,20000,2021,Auto,Hybrid,23195,0
Kia,Sportage,1.6,T GDi ISG 3 ,5,6815,2022,Manual,Petrol,28295,0
Kia,Sportage,1.6,T GDi ISG 3 ,5,5000,2022,Manual,Petrol,29495,0
Kia,Sportage,1.6,T GDi ISG GT-Line ,5,6901,2022,Manual,Petrol,27573,0
Nissan,Qashqai,1.2, DiG-T N-onnecta  Xtronic,5,41000,2018,Auto,Petrol,14490,0
Kia,Sportage,2.0, RDi GT-Line  [AD],5,21966,2017,Manual,Diesel,16330,0
Kia,Sportage,1.6, GDi ISG Platinum Edition ,5,20000,2019,Manual,Petrol,16795,0
Kia,Sportage,1.6,T GDi ISG 3 ,5,10816,2022,Manual,Petrol,28795,0
Kia,Sportage,1.6, GDi ISG dr,0,25500,2020,Manual,Petrol,17450,0
Kia,Sportage,1.6,T GDi ISG 3 ,5,5841,2022,Manual,Petrol,29495,0
Volkswagen,Golf,2.0, TSI  R Motion  DSG,5,5693,2023,Semiauto,Petrol,39965,0
Toyota,Yaris,1.33,3 VVT-i Design ,5,47506,2017,Manual,Petrol,9999,0
Ford,Puma,1.0, EcoBoost Hybrid mHEV Titanium  DT,5,5025,2021,Semiauto,Mild Hybrid,21495,0
Nissan,Qashqai,1.3, DiG-T Acenta Premium ,5,37624,2020,Manual,Petrol,13390,0
Kia,Sportage,1.6, GDi ISG dr,0,38120,2019,Manual,Petrol,15165,0
Kia,Sportage,1.6, RDi 8V ISG GT-Line ,5,15900,2021,Manual,Hybrid,21295,0
Nissan,Qashqai,1.3, DiG-T Acenta Premium ,5,40913,2020,Manual,Petrol,13150,0
Ford,Fiesta,1.5, TDi  Titanium ,3,51871,2018,Manual,Diesel,9295,0
Nissan,Qashqai,1.3, DiG-T MH  N-onnecta  Xtronic,5,13902,2022,Semiauto,Hybrid,23490,0
Audi,Q3,2.0, TDI S Line Navigation ,5,63292,2016,Manual,Diesel,15699,0
Kia,Sportage,1.6, RDi 8V ISG GT-Line  DT Auto,5,20000,2021,Auto,Hybrid,23195,0
Kia,Sportage,1.6,T GDi ISG 3 ,5,6815,2022,Manual,Petrol,28295,0
Kia,Sportage,1.6,T GDi ISG 3 ,5,5000,2022,Manual,Petrol,29495,0
Kia,Sportage,1.6,T GDi ISG GT-Line ,5,6901,2022,Manual,Petrol,27573,0
Nissan,Qashqai,1.2, DiG-T N-onnecta  Xtronic,5,41000,2018,Auto,Petrol,14490,0
Kia,Sportage,2.0, RDi GT-Line  [AD],5,21966,2017,Manual,Diesel,16330,0
Kia,Sportage,1.6, GDi ISG Platinum Edition ,5,20000,2019,Manual,Petrol,16795,0
Kia,Sportage,1.6,T GDi ISG 3 ,5,10816,2022,Manual,Petrol,28795,0
Kia,Sportage,1.6, GDi ISG dr,0,25500,2020,Manual,Petrol,17450,0
Kia,Sportage,1.6,T GDi ISG 3 ,5,5841,2022,Manual,Petrol,29495,0
Volkswagen,Golf,2.0, TSI  R Motion  DSG,5,5693,2023,Semiauto,Petrol,39965,0
Toyota,Yaris,1.33,3 VVT-i Design ,5,47506,2017,Manual,Petrol,9999,0
Ford,Puma,1.0, EcoBoost Hybrid mHEV Titanium  DT,5,5025,2021,Semiauto,Mild Hybrid,21495,0
Nissan,Qashqai,1.3, DiG-T Acenta Premium ,5,37624,2020,Manual,Petrol,13390,0
Kia,Sportage,1.6, GDi ISG dr,0,38120,2019,Manual,Petrol,15165,0
